timestamp,rule.level,rule.id,rule.description,rule.firedtimes,rule.groups,rule.mail,decoder,location,agent.name,full_log,label
2025-03-05T00:15:45.254+0000,3,651,Host Blocked by firewall-drop Active Response,74.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 07:15:44 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:15:44.814+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":34,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133744.260831"",""full_log"":""Mar 05 00:15:43 wazuh-server sshd[3130118]: Invalid user chat from 45.55.159.241 port 33690"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:15:43"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""45.55.159.241"",""srcport"":""33690"",""srcuser"":""chat""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:15:45.268+0000,3,651,Host Blocked by firewall-drop Active Response,75.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 07:15:44 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:15:44.814+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":35,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133744.260831"",""full_log"":""Mar 05 00:15:43 wazuh-server sshd[3130118]: Disconnected from invalid user chat 45.55.159.241 port 33690 [preauth]"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:15:43"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""45.55.159.241"",""srcport"":""33690"",""srcuser"":""chat""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:08.839+0000,5,5710,sshd: Attempt to login using a non-existent user,36.0,"syslog,sshd,authentication_failed,invalid_login",False,sshd,journald,xxx,Mar 05 00:16:08 wazuh-server sshd[3130170]: Invalid user administrator from 103.189.88.237 port 59204,1
2025-03-05T00:16:08.839+0000,5,5710,sshd: Attempt to login using a non-existent user,37.0,"syslog,sshd,authentication_failed,invalid_login",False,sshd,journald,xxx,Mar 05 00:16:08 wazuh-server sshd[3130170]: Disconnected from invalid user administrator 103.189.88.237 port 59204 [preauth],1
2025-03-05T00:16:09.136+0000,3,651,Host Blocked by firewall-drop Active Response,76.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 00:16:08 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:08.839+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":36,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133768.274937"",""full_log"":""Mar 05 00:16:08 wazuh-server sshd[3130170]: Invalid user administrator from 103.189.88.237 port 59204"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:08"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""103.189.88.237"",""srcport"":""59204"",""srcuser"":""administrator""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:09.149+0000,3,651,Host Blocked by firewall-drop Active Response,77.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 00:16:08 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:08.839+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":37,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133768.274937"",""full_log"":""Mar 05 00:16:08 wazuh-server sshd[3130170]: Disconnected from invalid user administrator 103.189.88.237 port 59204 [preauth]"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:08"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""103.189.88.237"",""srcport"":""59204"",""srcuser"":""administrator""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:09.284+0000,3,651,Host Blocked by firewall-drop Active Response,78.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 07:16:08 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:08.839+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":36,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133768.274937"",""full_log"":""Mar 05 00:16:08 wazuh-server sshd[3130170]: Invalid user administrator from 103.189.88.237 port 59204"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:08"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""103.189.88.237"",""srcport"":""59204"",""srcuser"":""administrator""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:09.296+0000,3,651,Host Blocked by firewall-drop Active Response,79.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 07:16:08 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:08.839+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":37,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133768.274937"",""full_log"":""Mar 05 00:16:08 wazuh-server sshd[3130170]: Disconnected from invalid user administrator 103.189.88.237 port 59204 [preauth]"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:08"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""103.189.88.237"",""srcport"":""59204"",""srcuser"":""administrator""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:18.848+0000,5,5710,sshd: Attempt to login using a non-existent user,39.0,"syslog,sshd,authentication_failed,invalid_login",False,sshd,journald,xxx,Mar 05 00:16:17 wazuh-server sshd[3130220]: Invalid user infra from 14.103.118.153 port 55044,1
2025-03-05T00:16:18.848+0000,5,5710,sshd: Attempt to login using a non-existent user,38.0,"syslog,sshd,authentication_failed,invalid_login",False,sshd,journald,xxx,Mar 05 00:16:18 wazuh-server sshd[3130220]: Disconnected from invalid user infra 14.103.118.153 port 55044 [preauth],1
2025-03-05T00:16:19.148+0000,3,651,Host Blocked by firewall-drop Active Response,80.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 00:16:18 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:18.848+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":38,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133778.289210"",""full_log"":""Mar 05 00:16:18 wazuh-server sshd[3130220]: Disconnected from invalid user infra 14.103.118.153 port 55044 [preauth]"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:18"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""14.103.118.153"",""srcport"":""55044"",""srcuser"":""infra""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:19.161+0000,3,651,Host Blocked by firewall-drop Active Response,81.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 00:16:18 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:18.848+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":39,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133778.289210"",""full_log"":""Mar 05 00:16:17 wazuh-server sshd[3130220]: Invalid user infra from 14.103.118.153 port 55044"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:17"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""14.103.118.153"",""srcport"":""55044"",""srcuser"":""infra""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:19.292+0000,3,651,Host Blocked by firewall-drop Active Response,82.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 07:16:18 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:18.848+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":39,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133778.289210"",""full_log"":""Mar 05 00:16:17 wazuh-server sshd[3130220]: Invalid user infra from 14.103.118.153 port 55044"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:17"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""14.103.118.153"",""srcport"":""55044"",""srcuser"":""infra""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:19.304+0000,3,651,Host Blocked by firewall-drop Active Response,83.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 07:16:18 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:18.848+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":38,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133778.289210"",""full_log"":""Mar 05 00:16:18 wazuh-server sshd[3130220]: Disconnected from invalid user infra 14.103.118.153 port 55044 [preauth]"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:18"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""14.103.118.153"",""srcport"":""55044"",""srcuser"":""infra""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:25.184+0000,3,652,Host Unblocked by firewall-drop Active Response,5.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 00:16:24 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""delete"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-04T23:16:23.406+0000"",""rule"":{""level"":5,""description"":""Web server 400 error code."",""id"":""31101"",""firedtimes"":5,""mail"":false,""groups"":[""web"",""accesslog"",""attack""],""pci_dss"":[""6.5"",""11.4""],""gdpr"":[""IV_35.7.d""],""nist_800_53"":[""SA.11"",""SI.4""],""tsc"":[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""001"",""name"":""staging-environment"",""ip"":""10.184.0.2""},""manager"":{""name"":""wazuh-server""},""id"":""1741130183.34864743"",""full_log"":""220.133.16.8 - - [04/Mar/2025:23:16:23 +0000] \""GET / HTTP/1.0\"" 404 162 \""-\"" \""curl/7.88.1\"""",""decoder"":{""name"":""web-accesslog""},""data"":{""protocol"":""GET"",""srcip"":""220.133.16.8"",""id"":""404"",""url"":""/""},""location"":""/var/log/nginx/access.log""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:44.874+0000,5,5710,sshd: Attempt to login using a non-existent user,40.0,"syslog,sshd,authentication_failed,invalid_login",False,sshd,journald,xxx,Mar 05 00:16:43 wazuh-server sshd[3130282]: Invalid user tt from 45.55.159.241 port 58032,1
2025-03-05T00:16:44.874+0000,5,5710,sshd: Attempt to login using a non-existent user,41.0,"syslog,sshd,authentication_failed,invalid_login",False,sshd,journald,xxx,Mar 05 00:16:44 wazuh-server sshd[3130282]: Disconnected from invalid user tt 45.55.159.241 port 58032 [preauth],1
2025-03-05T00:16:45.171+0000,3,651,Host Blocked by firewall-drop Active Response,84.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 00:16:44 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:44.874+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":40,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133804.305845"",""full_log"":""Mar 05 00:16:43 wazuh-server sshd[3130282]: Invalid user tt from 45.55.159.241 port 58032"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:43"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""45.55.159.241"",""srcport"":""58032"",""srcuser"":""tt""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:45.184+0000,3,651,Host Blocked by firewall-drop Active Response,85.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 00:16:44 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:44.874+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":41,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133804.305845"",""full_log"":""Mar 05 00:16:44 wazuh-server sshd[3130282]: Disconnected from invalid user tt 45.55.159.241 port 58032 [preauth]"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:44"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""45.55.159.241"",""srcport"":""58032"",""srcuser"":""tt""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:45.311+0000,3,651,Host Blocked by firewall-drop Active Response,86.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 07:16:44 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:44.874+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":41,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133804.305845"",""full_log"":""Mar 05 00:16:44 wazuh-server sshd[3130282]: Disconnected from invalid user tt 45.55.159.241 port 58032 [preauth]"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:44"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""45.55.159.241"",""srcport"":""58032"",""srcuser"":""tt""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:16:45.324+0000,3,651,Host Blocked by firewall-drop Active Response,87.0,"ossec,active_response",False,ar_log_json,/var/ossec/logs/active-responses.log,xxx,"2025/03/05 07:16:44 active-response/bin/firewall-drop: {""version"":1,""origin"":{""name"":""node01"",""module"":""wazuh-execd""},""command"":""add"",""parameters"":{""extra_args"":[],""alert"":{""timestamp"":""2025-03-05T00:16:44.874+0000"",""rule"":{""level"":5,""description"":""sshd: Attempt to login using a non-existent user"",""id"":""5710"",""mitre"":{""id"":[""T1110.001"",""T1021.004""],""tactic"":[""Credential Access"",""Lateral Movement""],""technique"":[""Password Guessing"",""SSH""]},""firedtimes"":40,""mail"":false,""groups"":[""syslog"",""sshd"",""authentication_failed"",""invalid_login""],""gdpr"":[""IV_35.7.d"",""IV_32.2""],""gpg13"":[""7.1""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AU.6""],""pci_dss"":[""10.2.4"",""10.2.5"",""10.6.1""],""tsc"":[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1741133804.305845"",""full_log"":""Mar 05 00:16:43 wazuh-server sshd[3130282]: Invalid user tt from 45.55.159.241 port 58032"",""predecoder"":{""program_name"":""sshd"",""timestamp"":""Mar 05 00:16:43"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sshd"",""name"":""sshd""},""data"":{""srcip"":""45.55.159.241"",""srcport"":""58032"",""srcuser"":""tt""},""location"":""journald""},""program"":""active-response/bin/firewall-drop""}}",0
2025-03-05T00:17:28.916+0000,5,5710,sshd: Attempt to login using a non-existent user,42.0,"syslog,sshd,authentication_failed,invalid_login",False,sshd,journald,xxx,Mar 05 00:17:28 wazuh-server sshd[3130335]: Invalid user maya from 103.189.88.237 port 48998,1
2025-03-05T00:17:28.917+0000,5,5710,sshd: Attempt to login using a non-existent user,43.0,"syslog,sshd,authentication_failed,invalid_login",False,sshd,journald,xxx,Mar 05 00:17:28 wazuh-server sshd[3130335]: Disconnected from invalid user maya 103.189.88.237 port 48998 [preauth],1
